ApplicantID,Name,Age,Category,Parent_Income,Tier,City,Qualification,Experience,Sector,Skills,ResumeText
e9383ec6,Hritik Pant,19,ST,202803,Tier-1,Hyderabad,12th,2,Consulting,"presentation, excel, strategy","Nam doloribus sunt exercitationem deleniti ad alias. Skills: presentation, excel, strategy Projects: Odio quis distinctio delectus numquam."
066d7d77,Janya Pillai,26,General,951693,Tier-2,Nagpur,Post-Graduation,2,Manufacturing,"safety, cad, robotics, automation, quality","Reprehenderit suscipit error libero fugit exercitationem. Molestias dolor voluptates dolorem doloribus neque. Dignissimos adipisci placeat aspernatur molestiae. Skills: safety, cad, robotics, automation, quality Projects: Explicabo ipsam ipsam ullam quos minus sequi."
57112a65,Pranit Upadhyay,24,ST,1319126,Tier-1,Mumbai,Post-Graduation,0,IT & Software,"react, python","Ipsum dicta placeat architecto nobis inventore facere officia. Eos quidem odio quasi rerum quidem exercitationem. Skills: react, python Projects: Culpa eum quia odit a distinctio."
f0758e0a,Ishanvi Venkatesh,23,General,1407425,Tier-3,Kota,Diploma,0,Agriculture,"soil, foodtech, sustainability, agri","Amet neque sit optio alias exercitationem. Aliquid id tempora tenetur. Voluptatem dignissimos accusantium id ea minus laboriosam. Skills: soil, foodtech, sustainability, agri Projects: Deleniti cumque corrupti occaecati ducimus tempore eaque."
a2ace920,Veda Buch,25,General,543419,Tier-1,Hyderabad,Graduation,2,Consulting,"presentation, strategy, analysis, excel","Quibusdam a architecto animi deserunt id tenetur nostrum. Quasi nulla occaecati unde. Assumenda odit voluptatem impedit in laboriosam. Skills: presentation, strategy, analysis, excel Projects: Laborum nemo expedita."
5dde05de,Aryan Kota,19,ST,997926,Tier-3,Raipur,Graduation,0,Healthcare,"nursing, clinical","Accusamus a qui aspernatur sint. Debitis ex voluptatibus vel animi. Skills: nursing, clinical Projects: Eos rem fugit fugiat possimus distinctio alias."
4bf8c414,Wahab Char,26,General,1357870,Tier-3,Raipur,Graduation,2,Banking & Finance,"risk, sql, analysis, excel, accounting","Consequuntur consectetur voluptatibus fugit qui voluptates labore. Fugit ratione aperiam. Vero dolores tenetur minus suscipit cum ducimus. Skills: risk, sql, analysis, excel, accounting Projects: Blanditiis animi cum non magnam ducimus nulla."
b851887c,Henry Chandran,18,General,1165979,Tier-1,Bangalore,Post-Graduation,0,Manufacturing,"safety, cad, robotics","Quasi quisquam earum odit. Qui molestiae fuga quidem ipsum accusantium. Rem dolore occaecati sit eum. Skills: safety, cad, robotics Projects: Quibusdam ullam quisquam ut voluptate rerum accusantium nesciunt."
957f6ad2,Vasudha Wadhwa,24,General,614820,Tier-3,Raipur,Diploma,0,Manufacturing,"robotics, cad, quality","Quaerat illo cum quo modi enim saepe. Eaque distinctio eaque repellendus cupiditate. Skills: robotics, cad, quality Projects: Sed a culpa veritatis iusto excepturi ipsum."
c69c0c1c,Bina Chakraborty,23,SC,636357,Tier-3,Ranchi,12th,2,Defence,"aerospace, embedded, navigation, radar","Minus exercitationem aut sequi consequuntur. Amet sapiente expedita cum labore. Voluptatem vero placeat sint. Skills: aerospace, embedded, navigation, radar Projects: Quisquam amet veniam ullam mollitia voluptate repellendus."
890735eb,Farhan Chhabra,22,General,344344,Tier-2,Jaipur,Post-Graduation,0,Agriculture,"foodtech, soil, sustainability, agri","Magnam esse praesentium doloremque id et. Ullam consectetur aut ipsum praesentium maxime a. Skills: foodtech, soil, sustainability, agri Projects: Tempore vitae sed sit voluptatum tempore voluptate."
15d2c8a1,Max Sahota,23,General,1195426,Tier-3,Varanasi,10th,2,Healthcare,"clinical, public health, nursing, bio","Repudiandae iste asperiores iste ab. Modi minima inventore in qui esse. Labore doloremque soluta saepe incidunt. Skills: clinical, public health, nursing, bio Projects: Excepturi odio eos delectus cupiditate itaque unde."
91d40d13,Vasatika Kant,20,ST,423080,Tier-1,Hyderabad,Graduation,0,Agriculture,"sustainability, agri, soil, foodtech","At occaecati harum dolore cum pariatur. Omnis qui adipisci eaque quam. Explicabo officia aperiam ipsam officia asperiores officia quisquam. Skills: sustainability, agri, soil, foodtech Projects: Nostrum fugit pariatur qui consequuntur animi esse tenetur."
974c7e29,Faqid Chand,21,SC,1324937,Tier-2,Nagpur,10th,0,Manufacturing,"automation, robotics, safety","Voluptate exercitationem placeat similique dolorem quod quo at. Unde voluptates repellendus placeat. Ipsa molestias quisquam. Skills: automation, robotics, safety Projects: Eum possimus illum amet."
31694fc1,Dalbir Panchal,26,General,1138285,Tier-3,Raipur,Graduation,0,Banking & Finance,"finance, analysis, accounting, sql, excel","Dolor ut earum necessitatibus illum eum minima. Libero nulla ullam vitae dolorum laborum eos. Skills: finance, analysis, accounting, sql, excel Projects: Atque incidunt harum atque modi."
05456d2f,Bhavika Tata,26,SC,693027,Tier-2,Patna,10th,2,Defence,"radar, aerospace, navigation","Nobis dicta hic doloremque. Minima ad quaerat odit nesciunt. Skills: radar, aerospace, navigation Projects: Aut perferendis nam nihil nam expedita."
60ac2b37,Raksha Sood,18,General,1270494,Tier-1,Chennai,Diploma,0,Banking & Finance,"excel, accounting, analysis, finance, risk","Aut unde excepturi atque perferendis. Tenetur hic illo eaque ducimus aut ipsam. Skills: excel, accounting, analysis, finance, risk Projects: Ea voluptates incidunt quaerat sed."
d8450d5b,Zaitra Narula,23,General,1001429,Tier-1,Chennai,Diploma,0,Defence,"aerospace, radar, navigation","Nihil architecto fuga itaque dolorum porro. Occaecati error ea iste. Skills: aerospace, radar, navigation Projects: Rerum ab ad rem ipsam placeat quae veritatis."
4ff9a861,Zarna Misra,24,General,1150008,Tier-3,Varanasi,12th,0,Healthcare,"public health, bio, clinical","Molestias dolorum debitis ipsa libero. Deserunt non molestiae odio soluta. Skills: public health, bio, clinical Projects: Ullam facere enim veritatis."
1e62ebca,Alexander Gulati,20,General,232739,Tier-1,Delhi,Diploma,0,Defence,"navigation, aerospace, embedded, radar","Est laborum praesentium explicabo illum. Atque officia neque autem omnis. Perferendis iure dolore odit perspiciatis. Skills: navigation, aerospace, embedded, radar Projects: Occaecati repudiandae magni officiis."
851022e0,Baghyawati Anand,21,SC,619758,Tier-3,Agra,12th,0,Banking & Finance,"sql, accounting, excel, risk, analysis","Itaque asperiores suscipit voluptatem. Totam harum magnam excepturi. Skills: sql, accounting, excel, risk, analysis Projects: A nihil perspiciatis eligendi laborum tenetur dolorum totam."
075f2996,Ojas Basu,23,SC,947899,Tier-2,Jaipur,10th,1,Defence,"navigation, embedded","Repudiandae non quisquam eveniet quibusdam. Culpa natus iure. Eum reprehenderit odit nam vitae. Skills: navigation, embedded Projects: Accusamus cumque mollitia harum in voluptatibus aliquam."
5d744c75,Jai Vora,26,General,339866,Tier-2,Nagpur,Diploma,1,Education,"research, content, teaching","Accusamus praesentium a ex deserunt modi molestias. Sint quasi occaecati ratione omnis occaecati. Tenetur voluptatum ab. Skills: research, content, teaching Projects: Aperiam similique aperiam quis."
f0858e79,Samarth Sibal,26,General,1336912,Tier-3,Raipur,12th,0,Agriculture,"foodtech, soil, sustainability","Cumque facilis architecto sed possimus voluptate. Animi a quod tempora iste consequatur optio. Est reprehenderit culpa nam dolor modi sequi esse. Skills: foodtech, soil, sustainability Projects: Provident hic nam quo."
7cc180c1,Ekiya Panchal,23,OBC,139915,Tier-1,Hyderabad,Diploma,0,Banking & Finance,"finance, accounting, excel, sql, analysis","Amet consequuntur quo dolorem. Facere sed magnam iste vitae. Officiis ea omnis officia repellendus atque ipsa. Ad eum tenetur laborum dignissimos praesentium corrupti illum. Skills: finance, accounting, excel, sql, analysis Projects: Quaerat nobis quidem voluptatem soluta."
9c16b143,Dhruv Sangha,18,General,715587,Tier-1,Mumbai,12th,0,Healthcare,"nursing, public health","Eveniet omnis officiis deleniti nisi totam nostrum. Eius sed ullam aspernatur. Natus nulla commodi numquam. Skills: nursing, public health Projects: Eius quos error qui earum ducimus sapiente."
6bbf548f,Zansi Rao,22,General,431994,Tier-1,Kolkata,Diploma,0,Consulting,"presentation, excel","Saepe voluptatem laudantium delectus accusantium animi odit. Explicabo reiciendis aspernatur. Eligendi distinctio quis optio eum eum corporis. Skills: presentation, excel Projects: Consectetur exercitationem reprehenderit possimus fuga odio magnam praesentium."
d1653edf,Aarav Chawla,22,OBC,937246,Tier-2,Nagpur,Graduation,1,Education,"nlp, teaching, content, research","Beatae quos fugit corrupti provident eos officia. Quos perspiciatis a voluptate exercitationem. Possimus hic officiis temporibus est earum incidunt. Skills: nlp, teaching, content, research Projects: Vel repellat labore laborum culpa enim laboriosam enim."
e5dd259d,Simon Nath,26,General,653797,Tier-3,Gaya,10th,0,Manufacturing,"robotics, automation, safety","Pariatur nobis velit atque. Alias porro impedit eaque. Esse quo aspernatur accusamus eaque quod aliquid. Skills: robotics, automation, safety Projects: Culpa accusamus quos natus."
3fcb126b,Rachita Grover,20,SC,181943,Tier-3,Agra,12th,0,Manufacturing,"automation, quality","Fugiat vero facere facere consequuntur magni nam. Soluta facere quam incidunt fugit voluptates. Labore cumque id soluta magni beatae aliquid. Skills: automation, quality Projects: Cupiditate explicabo illo."
3fd3d6a6,Bhavika Saxena,21,General,67018,Tier-3,Kota,Post-Graduation,0,IT & Software,"python, aws","Expedita nesciunt odio voluptate enim iste enim. Porro est alias pariatur. Distinctio deserunt aliquam nobis ex autem. Minima nihil officia dicta. Skills: python, aws Projects: Sequi facilis nulla eveniet eius debitis."
aa48acef,Yatin Doshi,19,OBC,1039144,Tier-1,Mumbai,Post-Graduation,1,Consulting,"presentation, analysis, strategy, excel","Nulla nostrum sed tempora. Aspernatur ab autem possimus. Skills: presentation, analysis, strategy, excel Projects: Possimus itaque velit deserunt amet eaque."
ddb6a7e4,Mohammed Sarna,20,SC,1064672,Tier-1,Bangalore,Graduation,0,Manufacturing,"safety, robotics, automation, quality, cad","Dolore impedit quo iusto voluptatum. Voluptas esse laboriosam possimus maxime. Skills: safety, robotics, automation, quality, cad Projects: Distinctio magni aspernatur occaecati at ullam pariatur rem."
ba281d3a,Daksh Zacharia,19,General,851977,Tier-2,Jaipur,12th,2,IT & Software,"flask, docker","Aspernatur nulla odio cum architecto. Saepe quasi odit adipisci eum optio consequatur. Skills: flask, docker Projects: Accusantium et sapiente error consequuntur occaecati."
edf401b5,Gayathri Pillai,21,General,182795,Tier-3,Ranchi,12th,1,Manufacturing,"safety, automation","Incidunt eum natus saepe odit impedit. Dolorem libero doloribus sint. Quos possimus doloribus neque. Skills: safety, automation Projects: Autem qui quisquam voluptatibus eveniet."
2d2b3dc4,Zaitra Bhalla,21,OBC,411850,Tier-3,Raipur,Post-Graduation,0,Healthcare,"public health, nursing, bio, clinical","Expedita saepe aspernatur aut fugit. Repellat iure quo ex. Skills: public health, nursing, bio, clinical Projects: Nisi maiores illum consequatur praesentium."
76f4bd2d,Bahadurjit Dayal,21,SC,1210011,Tier-1,Hyderabad,12th,2,Manufacturing,"robotics, cad, quality, automation, safety","Aliquid fugit quos sequi. Doloremque error dignissimos eius impedit delectus. Voluptas dignissimos quam id asperiores illo. Skills: robotics, cad, quality, automation, safety Projects: Nihil molestias velit alias."
183a303c,Gaurang Luthra,24,General,1215899,Tier-3,Kota,Diploma,0,Defence,"radar, navigation, aerospace, embedded","Sequi atque consectetur dicta fugit magni. Ea quia omnis. Skills: radar, navigation, aerospace, embedded Projects: Facilis harum odio quibusdam reprehenderit voluptatibus ex."
e0933520,Aahana Banik,23,General,657844,Tier-3,Raipur,10th,0,Consulting,"analysis, strategy, presentation","Rem tempore aliquid illo asperiores blanditiis. Nostrum a facilis minus nobis. Facilis odio deserunt amet laudantium quibusdam in. Skills: analysis, strategy, presentation Projects: Dolor facilis facere dolores fuga."
c527bb11,Abha Kadakia,20,General,55637,Tier-3,Ranchi,Post-Graduation,0,Agriculture,"agri, foodtech, soil, sustainability","Quod error ratione neque aliquam soluta quaerat. Quae dignissimos sint dicta minima itaque voluptate. Illo harum neque enim. Dolorum sunt fuga aut rem. Skills: agri, foodtech, soil, sustainability Projects: Ex perspiciatis hic."
98628425,Mitali Naidu,25,OBC,1093754,Tier-1,Bangalore,12th,0,Manufacturing,"quality, safety, robotics","Sint libero ratione quae consequatur dicta. Delectus dolorum accusantium id porro. Autem alias inventore natus saepe aut sed. Skills: quality, safety, robotics Projects: Quis excepturi aspernatur perferendis rem sapiente."
d55705a2,Mitesh Rao,23,General,1466040,Tier-1,Kolkata,12th,0,Defence,"radar, aerospace, navigation, embedded","Repellendus dolor mollitia perspiciatis. Earum quaerat consectetur enim. Skills: radar, aerospace, navigation, embedded Projects: Error corporis qui culpa enim ad."
c624b618,Alexander Bala,25,OBC,1212262,Tier-3,Varanasi,Post-Graduation,1,IT & Software,"python, flask, sql","Consectetur minima nobis molestias perferendis. Optio ex odit saepe necessitatibus. Skills: python, flask, sql Projects: Excepturi quis nobis voluptate blanditiis."
692d1846,Avni Venkataraman,18,SC,546596,Tier-2,Jaipur,Graduation,2,Consulting,"excel, presentation, analysis, strategy","Quasi reiciendis enim tempore modi vitae. Sit itaque ut dolor architecto eius mollitia a. Skills: excel, presentation, analysis, strategy Projects: Aliquam amet doloribus ut fugiat consectetur veniam."
f8388941,Pallavi Singhal,23,General,221987,Tier-1,Delhi,Post-Graduation,2,IT & Software,"dl, ml, docker, react","Architecto quia totam dicta deleniti corporis. Repellat pariatur nemo provident sint deserunt. Skills: dl, ml, docker, react Projects: Porro deserunt magnam aperiam."
28f46126,Quincy Dyal,20,SC,97900,Tier-2,Jaipur,Post-Graduation,0,Banking & Finance,"analysis, sql, accounting","Deserunt quam assumenda magnam unde. Quam dolor nobis adipisci. Laborum ad neque provident. Skills: analysis, sql, accounting Projects: Soluta porro voluptatum."
4fbe6dca,Naveen Goyal,21,General,1052373,Tier-3,Gaya,Post-Graduation,0,Defence,"navigation, aerospace","Dolorum fuga ipsam ad. Dolore provident temporibus possimus expedita eius tenetur. Porro deserunt veritatis eius explicabo deserunt exercitationem reprehenderit. Dignissimos minima magni velit facilis. Skills: navigation, aerospace Projects: Aspernatur temporibus unde accusantium doloribus adipisci odit eaque."
920495bd,Daniel Trivedi,19,OBC,1490268,Tier-1,Kolkata,Graduation,2,Healthcare,"bio, nursing, clinical","Repellat labore dolore qui perspiciatis accusamus. A in suscipit nam nobis esse repudiandae. Skills: bio, nursing, clinical Projects: Perspiciatis eligendi quaerat quidem cumque nulla."
bd6d2160,Lajita Patil,20,General,368321,Tier-1,Chennai,12th,0,Banking & Finance,"analysis, excel","Odit fugit consequatur saepe itaque vel vel. Skills: analysis, excel Projects: Quia ex consectetur."
cd406c28,Harshil Choudhry,24,General,293131,Tier-2,Bhubaneswar,Graduation,0,Consulting,"analysis, strategy, excel, presentation","Explicabo illum officiis voluptatem consequuntur optio. In officia ad officia necessitatibus eaque aliquid. Skills: analysis, strategy, excel, presentation Projects: Necessitatibus esse alias dicta reprehenderit cupiditate."
532d3f9a,Nachiket Bajwa,21,General,769195,Tier-1,Delhi,Graduation,2,Manufacturing,"safety, automation","Earum quas dolore voluptatem odio eos. Error animi pariatur tempora quisquam. Laboriosam exercitationem suscipit quae deleniti. Skills: safety, automation Projects: Aliquam aperiam perferendis vel."
e90cbc49,Janya Khosla,20,General,487050,Tier-1,Bangalore,10th,2,Healthcare,"public health, bio, clinical, nursing","Cum facilis qui quo. Nesciunt eligendi molestias aperiam ipsa. Skills: public health, bio, clinical, nursing Projects: Pariatur enim cum impedit vel doloremque iure omnis."
144f10eb,Ekapad Bansal,18,SC,260677,Tier-3,Gaya,Diploma,0,Agriculture,"sustainability, agri","Eos saepe enim quo. Hic odit velit autem qui laboriosam. Skills: sustainability, agri Projects: Officiis ad ducimus architecto amet voluptas quam ipsa."
